time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.103516001845,0.0497129026364,12.452152247,0.0176163221188,6.21864656481,0.0,0.323390738402,0.121806848528,3.34489167959,0.0379732567923,-0.135144884899,0.0,443.40546831068764,439.58291286244304,438.73803136276774,441.00017849473056
1.3800000000000008,0.124370539722,0.0574179284731,12.6571318079,0.0205463543994,6.21022841681,0.0,0.372622625056,0.135306542035,3.4872580299,0.0646285148762,-0.153372074493,0.0,462.42203856102344,460.9661406723861,459.5483172224343,461.6576880494088
1.4400000000000008,0.148274283684,0.0659763997812,12.8693852146,0.0248695638003,6.20086591281,0.0,0.425090238893,0.150388711483,3.58744770324,0.0838254982657,-0.161992902963,0.0,450.1055818282548,449.38451788178935,447.97198250780974,449.5341762039454
1.5000000000000009,0.175577052527,0.0755498889594,13.0882940577,0.0300476399584,6.19131716802,0.0,0.485979595703,0.169251888017,3.70900334514,0.0908396729286,-0.153991966674,0.0,457.2239076056286,457.8376310199683,455.6586623762159,456.22499618227465
1.560000000000001,0.206657218348,0.0863407460296,13.3136475666,0.0353510463495,6.18194686429,0.0,0.550933095836,0.190973653258,3.80233998028,0.0829797888787,-0.160925903598,0.0,448.80639043727746,448.2203211148923,449.95141863449754,449.32099657827484
1.620000000000001,0.241759671208,0.0985177050508,13.5439220705,0.040738806699,6.17237120653,0.0,0.620058497683,0.215420159145,3.87308904852,0.100779797087,-0.157059113315,0.0,442.7658230599581,443.0595653504114,442.1753799468846,443.64606434326544
1.680000000000001,0.2811017256,0.112235358737,13.777565551,0.0471144601774,6.16297965532,0.0,0.69219946432,0.242404506416,3.91472070996,0.115426948697,-0.155481448345,0.0,433.72737222877635,433.83600905059717,434.44953547896665,435.68603413815083
1.740000000000001,0.324696870485,0.127594945202,14.0116237238,0.0542346087863,6.15352601713,0.0,0.76175651157,0.270163731548,3.88714445899,0.124466720869,-0.162075572032,0.0,412.1421286750447,411.5331008824164,411.919433585503,412.7319348566515
1.8000000000000012,0.3729459687,0.144875115115,14.2464229467,0.0616550455136,6.14352294625,0.0,0.847446963021,0.306527968449,3.93909765975,0.122040994373,-0.178137193707,0.0,438.94148327764304,437.57912215186514,439.1786359490698,438.99145470383183
1.8600000000000012,0.427052015983,0.164707454189,14.4879474578,0.069008423965,6.13245087297,0.0,0.957207677681,0.355321429682,4.11081060152,0.123566528465,-0.202082481439,0.0,477.95272994271164,476.09301743459827,476.0434476247686,476.1726740161756
1.9200000000000013,0.487594726917,0.1874471722,14.7370898005,0.076474063814,6.12019465448,0.0,1.0620317581,0.403367356572,4.19330537517,0.126093990843,-0.209041505497,0.0,451.79072773401003,451.1889087044566,450.8482367016916,451.06622527979755
1.9800000000000013,0.554465115961,0.213119927811,14.9898787555,0.0835438984479,6.1076268594,0.0,1.16810490712,0.453045876406,4.232497942,0.0911492425911,-0.210318826123,0.0,439.19210835898235,439.0423577589441,439.8725700644457,436.980860418822
2.0400000000000014,0.627750567503,0.241808489259,15.2439401971,0.0891767303747,6.09508306822,0.0,1.27582025171,0.503698043324,4.23585294296,0.098845664987,-0.206667339476,0.0,427.69276392710265,427.9588011440119,428.014528846102,428.6769114009347
2.1000000000000014,0.707561104933,0.273559453945,15.4973335092,0.0950403520066,6.08293368414,0.0,1.3855424922,0.555137519918,4.21032223117,0.0953921625099,-0.195236504162,0.0,418.97138753212107,419.9211551793486,419.06453336439074,418.7730147899686
2.1600000000000015,0.794614930401,0.30870543349,15.7513685784,0.100300322701,6.07101254626,0.0,1.51728698024,0.616863931265,4.25691155067,0.0640332527116,-0.206658199348,0.0,444.348939417773,443.372643110251,444.98631348726593,442.41757132484145
2.2200000000000015,0.890481797236,0.347958675283,16.0112560384,0.10396165272,6.05923979476,0.0,1.67941168499,0.691878216257,4.40492123994,0.0541965696776,-0.180885242376,0.0,476.2493598540463,478.18137688033056,476.7364249499465,475.9865168725792
2.2800000000000016,0.995900836352,0.391590931874,16.2781096548,0.107498185951,6.0485199438,0.0,1.83549225664,0.762783592923,4.48938613228,0.0670525663546,-0.174561620135,0.0,459.1953499166135,459.66707380504397,458.9011679174367,459.92290708743593
2.3400000000000016,1.11062171555,0.439422173171,16.5488418295,0.111202525566,6.03829668237,0.0,1.98939121787,0.831883069926,4.53435599107,0.0481352985583,-0.163138179409,0.0,446.8481017272848,447.75074343479395,450.62817938260446,449.09879907086923
2.4000000000000017,1.23468412265,0.491423999775,16.8219025169,0.114014271065,6.02829710441,0.0,2.14681428077,0.901700426746,4.56705161563,0.0441876657066,-0.174831006924,0.0,447.38253276823195,446.40278512862,445.3365644584358,445.0148066446699
2.4600000000000017,1.36826376154,0.547611242044,17.0964503593,0.11619001014,6.01775743728,0.0,2.30667009606,0.971358815764,4.58395818854,0.0115264150161,-0.177372678927,0.0,442.08161770941604,441.84218944095176,443.8739117976109,441.18554353195265
2.520000000000002,1.5121740772,0.608237526752,17.3739666424,0.116843271596,6.00712150609,0.0,2.491188195,1.04946535959,4.6656627572,0.0095786282531,-0.177052373991,0.0,465.46025843256683,465.45658617706835,463.4592171163641,463.30594959852846
2.580000000000002,1.66644603728,0.673180638446,17.6531416937,0.116818056929,5.99732037274,0.0,2.65196494066,1.11529206754,4.63977108692,-0.0497136377994,-0.144702759213,0.0,430.11673893887416,432.8209059528906,433.4394403282378,428.4265159971521
2.640000000000002,1.83018473595,0.741923118317,17.9296094467,0.114383990399,5.98828787779,0.0,2.80662637904,1.1758768865,4.57566613163,-0.0266956555501,-0.165970673829,0.0,419.910941263672,418.0382373745727,417.6605654886389,419.66255076235825
2.700000000000002,2.00410367483,0.81454261455,18.2046829972,0.112961449203,5.97820024575,0.0,2.99139196181,1.24454318512,4.5928138242,-0.018320887577,-0.17282538185,0.0,446.9284595280771,446.3423648762221,446.90749883546926,447.58963345353686
